trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
437070,2,6,"Kaiser Hospital >> Kaiser Hospital",,0,12,shp-2-60,2,2
546010,2,3,"Kaiser Hospital >> Kaiser Hospital",,0,72,shp-2-60,2,2
531010,2,3,"Kaiser Hospital >> Kaiser Hospital",,1,22,shp-2-06,2,2
534010,2,3,"Kaiser Hospital >> Kaiser Hospital",,0,42,shp-2-60,2,2
586090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,122,shp-2-06,2,2
36090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,52,shp-2-60,2,2
375020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,122,shp-2-60,2,2
670020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,42,shp-2-60,2,2
416090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,82,shp-2-60,2,2
270080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,22,shp-2-60,2,2
700010,2,3,"Kaiser Hospital >> Kaiser Hospital",,0,32,shp-2-60,2,2
163080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,62,shp-2-06,2,2
763100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,102,shp-2-06,2,2
326080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,62,shp-2-60,2,2
506100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,12,shp-2-06,2,2
183020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,42,shp-2-06,2,2
252080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,12,shp-2-06,2,2
488010,2,3,"Kaiser Hospital >> Kaiser Hospital",,1,42,shp-2-06,2,2
163020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,62,shp-2-06,2,2
438080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,82,shp-2-60,2,2
320080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,112,shp-2-06,2,2
159070,2,6,"Kaiser Hospital >> Kaiser Hospital",,0,72,shp-2-60,2,2
687090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,62,shp-2-60,2,2
775010,2,3,"Kaiser Hospital >> Kaiser Hospital",,1,12,shp-2-06,2,2
417080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,112,shp-2-60,2,2
15080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,12,shp-2-06,2,2
586100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,122,shp-2-06,2,2
663070,2,6,"Kaiser Hospital >> Kaiser Hospital",,0,12,shp-2-60,2,2
506090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,12,shp-2-06,2,2
777100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,62,shp-2-60,2,2
108100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,12,shp-2-06,2,2
421080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,122,shp-2-60,2,2
565010,2,3,"Kaiser Hospital >> Kaiser Hospital",,1,72,shp-2-06,2,2
48070,2,6,"Kaiser Hospital >> Kaiser Hospital",,0,32,shp-2-60,2,2
103080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,72,shp-2-60,2,2
715100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,72,shp-2-06,2,2
333080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,32,shp-2-06,2,2
472070,2,6,"Kaiser Hospital >> Kaiser Hospital",,0,42,shp-2-60,2,2
384080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,42,shp-2-60,2,2
348090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,92,shp-2-60,2,2
600010,2,3,"Kaiser Hospital >> Kaiser Hospital",,0,12,shp-2-60,2,2
506080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,12,shp-2-06,2,2
497100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,42,shp-2-06,2,2
117090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,112,shp-2-60,2,2
387090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,22,shp-2-06,2,2
456010,2,3,"Kaiser Hospital >> Kaiser Hospital",,1,62,shp-2-06,2,2
646090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,32,shp-2-06,2,2
363020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,32,shp-2-60,2,2
416080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,82,shp-2-60,2,2
724070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,22,shp-2-06,2,2
679020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,62,shp-2-60,2,2
38080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,92,shp-2-60,2,2
421090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,122,shp-2-60,2,2
387100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,22,shp-2-06,2,2
518080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,102,shp-2-06,2,2
140010,2,3,"Kaiser Hospital >> Kaiser Hospital",,0,72,shp-2-60,2,2
256070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,72,shp-2-06,2,2
165090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,32,shp-2-60,2,2
279020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,52,shp-2-60,2,2
78020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,82,shp-2-06,2,2
184020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,22,shp-2-60,2,2
741010,2,3,"Kaiser Hospital >> Kaiser Hospital",,1,72,shp-2-06,2,2
544010,2,3,"Kaiser Hospital >> Kaiser Hospital",,1,52,shp-2-06,2,2
42010,2,3,"Kaiser Hospital >> Kaiser Hospital",,0,12,shp-2-60,2,2
203100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,82,shp-2-06,2,2
646100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,32,shp-2-06,2,2
432100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,22,shp-2-60,2,2
616010,2,3,"Kaiser Hospital >> Kaiser Hospital",,0,62,shp-2-60,2,2
39080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,12,shp-2-60,2,2
249010,2,3,"Kaiser Hospital >> Kaiser Hospital",,1,52,shp-2-06,2,2
67070,2,6,"Kaiser Hospital >> Kaiser Hospital",,0,52,shp-2-60,2,2
366100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,112,shp-2-06,2,2
357020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,52,shp-2-06,2,2
253080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,12,shp-2-06,2,2
103020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,72,shp-2-60,2,2
172010,2,3,"Kaiser Hospital >> Kaiser Hospital",,1,32,shp-2-06,2,2
465080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,112,shp-2-60,2,2
281100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,102,shp-2-06,2,2
528070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,22,shp-2-06,2,2
646080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,32,shp-2-06,2,2
387080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,22,shp-2-06,2,2
530070,2,6,"Kaiser Hospital >> Kaiser Hospital",,0,22,shp-2-60,2,2
28080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,42,shp-2-60,2,2
363100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,32,shp-2-60,2,2
213100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,122,shp-2-60,2,2
37080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,12,shp-2-60,2,2
743100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,92,shp-2-60,2,2
367020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,112,shp-2-60,2,2
286090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,52,shp-2-06,2,2
366020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,112,shp-2-06,2,2
389080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,52,shp-2-60,2,2
203080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,82,shp-2-06,2,2
737070,2,6,"Kaiser Hospital >> Kaiser Hospital",,0,22,shp-2-60,2,2
655070,2,6,"Kaiser Hospital >> Kaiser Hospital",,0,32,shp-2-60,2,2
44070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,72,shp-2-06,2,2
668100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,102,shp-2-60,2,2
776080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,112,shp-2-06,2,2
735020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,62,shp-2-06,2,2
777090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,62,shp-2-60,2,2
12090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,32,shp-2-06,2,2
78080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,82,shp-2-06,2,2
126080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,52,shp-2-06,2,2
142010,2,3,"Kaiser Hospital >> Kaiser Hospital",,0,42,shp-2-60,2,2
126090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,52,shp-2-06,2,2
258090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,52,shp-2-60,2,2
95070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,52,shp-2-06,2,2
606080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,122,shp-2-06,2,2
417090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,112,shp-2-60,2,2
178070,2,6,"Kaiser Hospital >> Kaiser Hospital",,0,42,shp-2-60,2,2
314100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,32,shp-2-06,2,2
754100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,72,shp-2-06,2,2
215080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,32,shp-2-60,2,2
421100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,122,shp-2-60,2,2
22020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,82,shp-2-06,2,2
39090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,12,shp-2-60,2,2
420070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,12,shp-2-06,2,2
504080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,92,shp-2-06,2,2
463100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,22,shp-2-06,2,2
525100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,72,shp-2-06,2,2
235080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,12,shp-2-60,2,2
213020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,122,shp-2-60,2,2
162070,2,6,"Kaiser Hospital >> Kaiser Hospital",,0,42,shp-2-60,2,2
636070,2,6,"Kaiser Hospital >> Kaiser Hospital",,0,72,shp-2-60,2,2
26010,2,3,"Kaiser Hospital >> Kaiser Hospital",,1,22,shp-2-06,2,2
105020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,72,shp-2-06,2,2
606090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,122,shp-2-06,2,2
165020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,32,shp-2-60,2,2
302090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,62,shp-2-06,2,2
586080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,122,shp-2-06,2,2
366080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,112,shp-2-06,2,2
679080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,62,shp-2-60,2,2
384020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,42,shp-2-60,2,2
271020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,62,shp-2-06,2,2
144070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,42,shp-2-06,2,2
752020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,42,shp-2-60,2,2
776090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,112,shp-2-06,2,2
105090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,72,shp-2-06,2,2
12080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,32,shp-2-06,2,2
286100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,52,shp-2-06,2,2
333090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,32,shp-2-06,2,2
375080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,122,shp-2-60,2,2
61070,2,6,"Kaiser Hospital >> Kaiser Hospital",,0,72,shp-2-60,2,2
133020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,92,shp-2-60,2,2
236100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,42,shp-2-06,2,2
638070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,72,shp-2-06,2,2
476100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,52,shp-2-06,2,2
545090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,72,shp-2-60,2,2
135100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,72,shp-2-60,2,2
392010,2,3,"Kaiser Hospital >> Kaiser Hospital",,0,72,shp-2-60,2,2
258080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,52,shp-2-60,2,2
476020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,52,shp-2-06,2,2
497080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,42,shp-2-06,2,2
496100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,72,shp-2-60,2,2
38020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,92,shp-2-60,2,2
434010,2,3,"Kaiser Hospital >> Kaiser Hospital",,0,12,shp-2-60,2,2
660070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,32,shp-2-06,2,2
68070,2,6,"Kaiser Hospital >> Kaiser Hospital",,0,32,shp-2-60,2,2
357100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,52,shp-2-06,2,2
668090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,102,shp-2-60,2,2
314090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,32,shp-2-06,2,2
401070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,42,shp-2-06,2,2
103090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,72,shp-2-60,2,2
417100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,112,shp-2-60,2,2
409020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,82,shp-2-60,2,2
763090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,102,shp-2-06,2,2
320100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,112,shp-2-06,2,2
752100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,42,shp-2-60,2,2
506020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,12,shp-2-06,2,2
252020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,12,shp-2-06,2,2
129070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,22,shp-2-06,2,2
15020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,12,shp-2-06,2,2
18070,2,6,"Kaiser Hospital >> Kaiser Hospital",,0,62,shp-2-60,2,2
507020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,22,shp-2-06,2,2
435010,2,3,"Kaiser Hospital >> Kaiser Hospital",,1,12,shp-2-06,2,2
689010,2,3,"Kaiser Hospital >> Kaiser Hospital",,1,22,shp-2-06,2,2
201070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,62,shp-2-06,2,2
375100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,122,shp-2-60,2,2
631070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,42,shp-2-06,2,2
323020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,82,shp-2-06,2,2
279100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,52,shp-2-60,2,2
262010,2,3,"Kaiser Hospital >> Kaiser Hospital",,1,32,shp-2-06,2,2
101070,2,6,"Kaiser Hospital >> Kaiser Hospital",,0,12,shp-2-60,2,2
389090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,52,shp-2-60,2,2
715020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,72,shp-2-06,2,2
183100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,42,shp-2-06,2,2
416100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,82,shp-2-60,2,2
393080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,92,shp-2-06,2,2
308070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,52,shp-2-06,2,2
393020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,92,shp-2-06,2,2
127070,2,6,"Kaiser Hospital >> Kaiser Hospital",,0,62,shp-2-60,2,2
413070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,22,shp-2-06,2,2
28020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,42,shp-2-60,2,2
203090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,82,shp-2-06,2,2
326100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,62,shp-2-60,2,2
348100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,92,shp-2-60,2,2
687020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,62,shp-2-60,2,2
476080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,52,shp-2-06,2,2
496080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,72,shp-2-60,2,2
687100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,62,shp-2-60,2,2
281020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,102,shp-2-06,2,2
463020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,22,shp-2-06,2,2
496020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,72,shp-2-60,2,2
12100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,32,shp-2-06,2,2
213080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,122,shp-2-60,2,2
393100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,92,shp-2-06,2,2
206090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,92,shp-2-06,2,2
496090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,72,shp-2-60,2,2
752090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,42,shp-2-60,2,2
389020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,52,shp-2-60,2,2
105080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,72,shp-2-06,2,2
432080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,22,shp-2-60,2,2
34010,2,3,"Kaiser Hospital >> Kaiser Hospital",,1,12,shp-2-06,2,2
236080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,42,shp-2-06,2,2
111070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,52,shp-2-06,2,2
432020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,22,shp-2-60,2,2
271090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,62,shp-2-06,2,2
606020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,122,shp-2-06,2,2
302020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,62,shp-2-06,2,2
203020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,82,shp-2-06,2,2
757090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,122,shp-2-06,2,2
409090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,82,shp-2-60,2,2
363090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,32,shp-2-60,2,2
507090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,22,shp-2-06,2,2
384100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,42,shp-2-60,2,2
465090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,112,shp-2-60,2,2
135020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,72,shp-2-60,2,2
133090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,92,shp-2-60,2,2
274090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,102,shp-2-60,2,2
22100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,82,shp-2-06,2,2
628010,2,3,"Kaiser Hospital >> Kaiser Hospital",,0,32,shp-2-60,2,2
302100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,62,shp-2-06,2,2
776020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,112,shp-2-06,2,2
735100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,62,shp-2-06,2,2
52010,2,3,"Kaiser Hospital >> Kaiser Hospital",,1,72,shp-2-06,2,2
184090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,22,shp-2-60,2,2
36080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,52,shp-2-60,2,2
38090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,92,shp-2-60,2,2
327020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,102,shp-2-60,2,2
679090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,62,shp-2-60,2,2
36020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,52,shp-2-60,2,2
193070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,62,shp-2-06,2,2
215020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,32,shp-2-60,2,2
279080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,52,shp-2-60,2,2
333100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,32,shp-2-06,2,2
271080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,62,shp-2-06,2,2
432090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,22,shp-2-60,2,2
391010,2,3,"Kaiser Hospital >> Kaiser Hospital",,0,12,shp-2-60,2,2
28090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,42,shp-2-60,2,2
54010,2,3,"Kaiser Hospital >> Kaiser Hospital",,0,52,shp-2-60,2,2
163090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,62,shp-2-06,2,2
367100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,112,shp-2-60,2,2
239020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,102,shp-2-06,2,2
15090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,12,shp-2-06,2,2
253020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,12,shp-2-06,2,2
754090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,72,shp-2-06,2,2
366090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,112,shp-2-06,2,2
706070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,12,shp-2-06,2,2
465020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,112,shp-2-60,2,2
752080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,42,shp-2-60,2,2
165100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,32,shp-2-60,2,2
206080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,92,shp-2-06,2,2
763080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,102,shp-2-06,2,2
545080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,72,shp-2-60,2,2
188100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,22,shp-2-60,2,2
504020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,92,shp-2-06,2,2
659010,2,3,"Kaiser Hospital >> Kaiser Hospital",,1,22,shp-2-06,2,2
476090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,52,shp-2-06,2,2
215100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,32,shp-2-60,2,2
239090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,102,shp-2-06,2,2
515070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,12,shp-2-06,2,2
326020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,62,shp-2-60,2,2
312020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,22,shp-2-60,2,2
743080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,92,shp-2-60,2,2
323100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,82,shp-2-06,2,2
103100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,72,shp-2-60,2,2
670100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,42,shp-2-60,2,2
348020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,92,shp-2-60,2,2
763020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,102,shp-2-06,2,2
286020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,52,shp-2-06,2,2
22090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,82,shp-2-06,2,2
757100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,122,shp-2-06,2,2
604070,2,6,"Kaiser Hospital >> Kaiser Hospital",,0,52,shp-2-60,2,2
235100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,12,shp-2-60,2,2
312100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,22,shp-2-60,2,2
507080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,22,shp-2-06,2,2
518100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,102,shp-2-06,2,2
206020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,92,shp-2-06,2,2
497020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,42,shp-2-06,2,2
183080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,42,shp-2-06,2,2
777020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,62,shp-2-60,2,2
545100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,72,shp-2-60,2,2
274080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,102,shp-2-60,2,2
312090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,22,shp-2-60,2,2
274100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,102,shp-2-60,2,2
22080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,82,shp-2-06,2,2
348080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,92,shp-2-60,2,2
117020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,112,shp-2-60,2,2
197070,2,6,"Kaiser Hospital >> Kaiser Hospital",,0,42,shp-2-60,2,2
504090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,92,shp-2-06,2,2
584010,2,3,"Kaiser Hospital >> Kaiser Hospital",,1,62,shp-2-06,2,2
463090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,22,shp-2-06,2,2
388070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,22,shp-2-06,2,2
367080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,112,shp-2-60,2,2
270100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,22,shp-2-60,2,2
43010,2,3,"Kaiser Hospital >> Kaiser Hospital",,1,52,shp-2-06,2,2
97070,2,6,"Kaiser Hospital >> Kaiser Hospital",,0,52,shp-2-60,2,2
403010,2,3,"Kaiser Hospital >> Kaiser Hospital",,1,42,shp-2-06,2,2
37090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,12,shp-2-60,2,2
527070,2,6,"Kaiser Hospital >> Kaiser Hospital",,0,72,shp-2-60,2,2
